DB00768	H01234 H01227 H01529 H01709
DB00773	H00208 H02054 H02055 H02152 H00024 H00017 H00025 H00046 H00560 H01002 H01227 H01529 H01709 H00208 H02056
DB00776	H00775 H00783 H01815 H01818 H01391 H00265 H01391 H00606 H02362 H00606 H02214 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00606 H02362 H00265 H00771 H00772 H00774 H00783 H00606 H00728 H00731 H00783 H00731 H00728 H00731 H00720 H00731 H00607 H00607 H01171 H01227 H01529 H01709
DB00783	H00031 H02061 H00807 H00068 H01177 H01355 H01363 H01369 H00208 H02054 H02055 H02152 H01159 H01203 H01171 H01205 H01450 H00208 H02054 H02055 H02152 H00208 H02057 H01227 H01529 H01709 H00208 H02057
DB00787	H01096 H00664 H00469 H00469 H00594 H01016
DB00788	H00017 H00025 H00046 H01205 H00624 H02192 H01227 H01529 H01709
DB00789
DB00790	H00083 H00575 H01456 H01457
DB00794	H00606 H00808 H02215 H02217 H01611 H00807 H01877 H00768 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H01205 H01171 H00208 H02054 H02055 H02152
DB00795	H00017 H00025 H00046 H00032 H00409 H00420 H02106 H00882 H00093 H01076 H00490 H00208 H02056 H01252 H00208 H02057 H00208 H02057
DB00798	H00886 H01197
DB00804
DB00806	H00824
DB00808	H00240
DB00810	H00807 H01171
DB00811	H00527 H00837 H00266 H00214 H00409 H00431 H01002 H01394 H02106 H02139 H00184
DB00813	H01611 H01703 H01227 H01529 H01709 H01227 H01529 H01709
DB00814	H00017 H00025 H00046 H01205
DB00816	H00079 H02106
DB00818	H02150 H00606 H02215 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00606 H02362 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H01205 H00208 H02054 H02055 H02152 H01159 H01203 H01171 H01227 H01529 H01709
DB00819	H00241 H00436 H02310 H00527 H01302
DB00820	H00260 H01431 H02049
DB00825	H01391 H02263 H00720 H00728 H01603 H00481 H00690 H00787 H00215 H00746 H00728 H00749 H00808 H02217 H00063 H00606 H00749 H00775 H01808
DB00829	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H02215 H00783 H00808 H02217 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H01171 H01205 H01227 H01529 H01709
DB00831	H01611 H00720 H01019 H00292 H00294 H00192 H01227 H01529 H01709
DB00833	H00101 H02025 H00624 H02192
DB00836	H01611 H01703 H00063 H00606 H00749 H00775 H01808 H02106 H00720 H01019 H01171 H01227 H01529 H01709
DB00841	H00079 H02106 H00031 H02061 H01450
DB00842	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H02215 H00783 H00808 H02217 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215
DB00843	H01450 H01611 H01646 H01649 H01492 H00088 H00088 H00773 H01514 H01827 H00606 H00773 H00606 H01171 H01205
DB00844	H01611 H01703
DB00850	H01611 H00720 H01019 H01171 H01171 H01205
DB00851
DB00852	H01031 H01450 H00079 H02106 H00079 H00080 H00083 H00084 H00088 H00052 H00971 H00084 H00408 H00548 H01450 H01031 H01450
DB00853
DB00857	H01205 H01171 H01171
DB00860	H01702 H01709 H01163 H01227 H01529 H01709
DB00862	H00527 H00481 H00971 H01227 H01529 H01709
DB00863	H01171 H01227 H01529 H01709
DB00864	H01227 H01529 H01709 H02417 H00208 H02057
DB00868	H00294 H00720 H00728 H00729 H00730 H00731 H01263
DB00869	H00241 H00436 H02310 H00527 H01205
DB00871	H00079 H02106 H02106
DB00874	H00773 H01514 H01827 H00606 H00773 H00606
DB00877	H01928 H01227 H01529 H01709 H00208 H02057
DB00878
DB00879
DB00881	H00083 H00575 H01456 H01457
DB00883
DB00884	H01933 H00017 H00025 H00046
DB00887	H00239 H00606 H00808 H01815 H00218 H00933 H01033 H00017 H00025 H00046
DB00889
DB00897	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H02215 H00783 H00808 H02217 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215
DB00898	H00606 H00808 H02215 H02217 H00769 H01611 H00720 H00728 H00807 H00658 H00807 H00807 H02236 H00720 H01603 H01877 H00606 H00606 H02215 H02150 H00215 H00746 H01603 H00783 H00808 H02217 H00773 H00266 H01034 H01677 H02178 H01205 H01171 H01611 H01611
DB00899	H01611 H01703
DB00900	H00093
DB00904	H01611 H01171 H01205
DB00905
DB00906	H02361 H00208 H02054 H02055 H02152
DB00907	H01031 H00775 H00783 H01815 H01818 H01391 H00265 H01391 H00606 H02362 H00606 H02214 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00606 H02362 H00265 H00771 H00772 H00774 H00783 H00606 H00728 H00731 H00783 H00731 H00728 H00731 H00720 H00731 H01450 H00058 H00856 H01171
DB00909	H00775 H00783 H01815 H01818 H00606 H02362 H00606 H02214 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00265 H00771 H00772 H00774 H00783 H00265 H01391 H00606 H00728 H00731 H00783 H00731 H00728 H00731 H00720 H00731 H00063 H00808 H01603 H02215 H00241 H00436 H02310 H00527 H01400 H01204 H01302 H00548 H01450 H01171 H00208 H02054 H02055 H02152 H01227 H01529 H01709
DB00910	H00342 H00784 H01143 H01593 H01371
DB00912	H00512 H00513 H01267 H00032 H00409 H00420 H02106 H00208 H02057 H00624 H02192
DB00915	H01877 H01611 H00807 H01161
DB00916	H01205 H00208 H02054 H02055 H02152 H01205 H01227 H01529 H01709
DB00921	H01611 H01703 H01205 H01171 H01171 H01227 H01529 H01709
DB00924	H01450 H01611 H01646 H01649 H01450 H01031 H00821 H01171
DB00927
DB00928	H00265
DB00929	H01191
DB00932	H01171 H01171 H00208 H02054 H02055 H02152 H00624 H02192 H00208 H02057 H00208 H02057 H01227 H01529 H01709
DB00935	H02213
DB00938	H00079 H02106 H02106
DB00945	H00017 H00025 H00046 H00069 H00292 H01154 H01956 H02126 H00004 H00005 H00006 H00008 H00009 H00010 H00013 H00014 H00015 H00016 H00017 H00018 H00019 H00020 H00022 H00025 H00026 H00027 H00028 H00029 H00031 H00032 H00033 H00036 H00038 H00039 H00040 H00041 H00042 H00044 H00046 H00047 H00048 H00055 H00881 H01007 H01463 H01464 H01470 H01481 H01554 H01555 H01557 H01559 H01667 H02301 H02411 H00480 H00574 H00007 H00095 H00093 H00006 H00010 H00016 H00017 H00031 H00055 H00559 H01464 H00001 H00002 H00008 H00010 H00013 H00016 H00025 H00027 H00028 H00036 H00041 H00048 H00055 H01463 H01509 H01554 H01667 H02014 H01171 H01205 H01227 H01529 H01709
DB00946	H00995 H01205 H01205
DB00947	H00031 H02061 H00208 H02054 H02055 H02152
DB00950	H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00208 H02056
DB00951	H01171 H01205 H01171 H01171 H01205
DB00953	H01703 H00548 H01450
DB00956	H01611 H01703 H00058 H00856 H01171 H01171
DB00957	H00024 H00062 H00455 H02175 H02177 H00031 H02061 H01205 H00208 H02054 H02055 H02152 H00208 H02056 H01227 H01529 H01709
DB00958	H00192 H00101 H02025 H00058 H00024 H00209 H00455 H00856 H01859 H00210 H00208 H02056
DB00959	H01702 H01709 H00607 H00607 H01111 H00259 H01633 H01709 H01205 H01159 H01203 H01171 H01205 H01227 H01529 H01709
DB00962	H00606 H00808 H02215 H02217
DB00966	H00575 H00032 H00409 H00420 H02106 H01171 H01227 H01529 H01709 H00208 H02056 H00624 H02192
DB00967	H01227 H01529 H01709
DB00968	H01161 H01450
DB00970	H00286 H00525 H01589 H01227 H01529 H01709 H00560 H01002
DB00972	H02284 H01171 H01171 H01205 H01205 H01227 H01529 H01709
DB00973	H00208 H02054 H02055 H02152 H01227 H01529 H01709 H00208 H02056 H00208 H02057 H00624 H02192
DB00975	H01570 H02388 H00092 H02309 H01552 H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00624 H02192
DB00976	H00208 H02057 H00208 H02057
DB00977	H00031 H02061 H01205 H00208 H02054 H02055 H02152 H01450 H01171 H00624 H02192 H00208 H02056 H01227 H01529 H01709
DB00980	H00409 H01171 H01205
DB00982
DB00983	H00079 H02106 H02106 H01171 H01171 H01205 H01205 H00286 H00286 H00525 H01589
DB00985
DB00987	H00824 H00286
DB00988	H01611 H01895 H01649 H01450 H01671 H01895 H01005 H01895 H01031 H01450 H00058 H00548 H01450 H01450 H01005 H00286 H00525 H01589
DB00989
DB00990	H00794 H02020 H00794 H02020
DB00991	H00017 H00025 H00046
DB00993	H00773 H00194 H00192 H00964 H00527 H00837 H00606 H01227 H01529 H01709
DB00996	H00831 H00806 H00773
DB00997	H01171 H01159 H01203 H00192 H00017 H01529 H00473 H00473 H01354 H00473 H01354 H00458 H01753 H02315 H01227 H01529 H01709 H00560 H01002 H00624 H02192 H00208 H02056
DB00999	H00240 H01258
DB01001	H00079 H02106 H02106
DB01003	H01258
DB01004
DB01005	H01171
DB01006	H00794 H02020 H00794 H02020 H01205 H01171 H01227 H01529 H01709
DB01008	H00024
DB01009	H00017 H00025 H00046 H01205 H00208 H02054 H02055 H02152
DB01012	H00239 H00245 H00246 H00808 H01558 H02026 H02030 H01171
DB01015	H01205 H00624 H02192
DB01016	H00512 H00513 H01267 H00409 H00410 H00512 H00513 H01267 H00294 H00731 H00624 H02192 H00159 H00930 H00409 H00410 H00512 H00513 H01267 H00525 H01981 H00218 H00933 H01033 H00710 H01263 H01205 H01171 H00624 H02192 H01227 H01529 H01709 H00208 H02056
DB01017	H01492 H00025 H00479 H01456 H01457 H01459 H01529 H01709 H00978 H01813 H00017
DB01021	H00240 H01603 H00241 H00436 H02310 H00527 H00964
DB01022	H00560 H00995 H01205
DB01023	H00720 H00728 H00728 H01603 H00215 H00746 H00808 H01603 H02215 H00720 H01019 H00243 H00603 H01633 H02310 H00292 H00294 H01205 H01171 H01227 H01529 H01709 H00624 H02192
DB01024	H00527 H00837 H00208 H02054 H02055 H02152
DB01026	H00024 H00062 H00455 H02175 H02177 H00216 H00216 H00720 H00725 H01171 H01205 H01159 H01203 H01205 H01171 H00216 H00602 H01603 H01633 H00208 H02054 H02055 H02152 H00794 H02020 H01227 H01529 H01709 H00208 H02057 H00624 H02192
DB01029	H00575 H01205
DB01030	H01227 H01529 H01709
DB01032	H01611 H00208 H02054 H02055 H02152 H01205 H00286 H00525 H01589 H00560 H01002 H01248 H01267 H00208 H02056 H00948 H00948
DB01033	H00194 H00527 H00837 H00964 H00192
DB01036	H02129 H01171 H01205 H01171
DB01037	H00548 H01450 H01205 H01171 H01205 H01171 H01227 H01529 H01709
DB01039	H01171 H01205 H00607 H01205 H00624 H02192
DB01041	H00768 H00079 H00080 H00083 H00084 H00088 H00018 H00458 H00642 H01753 H01754 H01755 H01756 H01988 H01989 H01991 H00017 H00025 H00046 H01171 H01205 H00017 H00025 H00046
DB01042
DB01043	H01611 H00773 H00773 H01514 H01827 H00606 H00773 H00606 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H00769 H00769 H01205 H01171 H01891 H00286
DB01044
DB01045	H01205 H00208 H02054 H02055 H02152 H01171 H01205 H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00624 H02192 H00208 H02056
DB01046	H00808 H02216 H02217
DB01047	H01702 H01709 H00039 H01556 H01667 H01163
DB01048	H00344 H01476 H01507 H01674 H01694 H01713 H00208 H02054 H02055 H02152 H00184
DB01050	H00017 H00025 H00046 H00005 H00013 H00028 H00030 H00041 H00054 H01613 H00223 H01434 H00032 H00409 H00420 H02106 H00218 H00933 H01033 H00219 H00224 H01740 H02093 H01205 H01171 H01227 H01529 H01709
DB01059	H00286 H00525 H01589
DB01060
DB01062	H02129 H01171
DB01065	H00409 H00031 H02061 H00720 H01019 H00101 H02025 H01094 H01605 H01612 H01159 H01203 H01171 H01205 H00101 H02025 H00794 H02020
DB01067	H00512 H00513 H01267 H00032 H00409 H00420 H02106 H01205 H00208 H02054 H02055 H02152 H00624 H02192
DB01068	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215
DB01069	H01611 H02129 H02213 H00720 H01019 H00667 H00784 H00604 H01235 H00775 H00783 H01815 H01818 H01391 H00265 H01391 H00606 H02362 H00606 H02214 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00606 H02362 H00265 H00771 H00772 H00774 H00783 H00749 H00606 H00731 H00606 H00810 H00063 H00063 H00728 H00720 H02091 H00720 H00731 H00215 H00728 H01573 H00720 H00725 H00409 H00720 H00725 H00731 H02091 H00606 H00806 H00806 H00604 H01705 H00773 H00481 H01171 H01205 H01227 H01529 H01709
DB01072	H01205 H00208 H02054 H02055 H02152 H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00624 H02192
DB01073
DB01075	H01171 H01205 H01171 H00286 H00525 H01589
DB01076	H01171 H01205 H01171 H00208 H02054 H02055 H02152 H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00208 H02056 H00624 H02192
DB01079	H01450 H01611 H01646 H01649 H01171 H01450 H01227 H01529 H01709
DB01080	H01257 H01205
DB01081	H01611 H01703
DB01082
DB01083	H02330
DB01085	H02129 H01205
DB01088	H02211 H00457 H01853
DB01095	H01205 H01171 H01171 H00208 H02054 H02055 H02152 H00208 H02057 H00208 H02057 H00208 H02056
DB01097	H01376 H01205
DB01098	H01205 H00208 H02057 H00208 H02057 H00624 H02192 H00208 H02056
DB01101	H00469 H01390 H00193 H01205
DB01104	H01450 H00058 H00856 H01031 H01171 H01171 H01205 H00548 H01450 H01227 H01529 H01709
DB01110	H01529 H00017 H01258 H00232 H01978 H00720 H00725 H01205 H01205 H01171 H01171 H00216 H00602 H01603 H01633 H00794 H02020 H01227 H01529 H01709
DB01112
DB01114	H01450 H01031 H01171
DB01115	H00720 H00728 H00720 H01019 H01603 H00215 H00746 H00728 H00063 H00728 H00063 H00808 H01603 H02215 H01171 H01205 H01205 H01227 H01529 H01709 H00208 H02056 H00208 H02057 H00624 H02192
DB01117	H01376 H01205 H01227 H01529 H01709
DB01118	H00720 H00725 H00079 H02106 H02106 H00720 H00728 H01603 H00481 H00690 H00787 H00215 H00746 H00728 H00749 H00808 H02217 H00250 H00249 H00032 H00409 H00420 H02106 H02106 H01171 H01205 H01171 H01205 H01227 H01529 H01709 H00624 H02192
DB01120	H00512 H00513 H01267 H01456 H01457 H01459 H01529 H01709 H01205 H01171
DB01126	H00608
DB01127	H00794 H02020
DB01128	H00024 H00062 H00455 H02175 H02177 H01171 H01205 H01171 H01227 H01529 H01709
DB01129	H01171 H01205 H01171
DB01132	H00032 H00409 H00420 H02106 H00208 H02057 H00208 H02057
DB01136	H00079 H02106 H01456 H01457 H01459 H01529 H01709 H00449 H00547 H00710 H01095 H01272 H00720 H00725 H02213 H01509 H00215 H00720 H00725 H00731 H00748 H00192 H01205 H01171 H00208 H02054 H02055 H02152 H01227 H01529 H01709
DB01137	H01205 H01227 H01529 H01709 H00286
DB01140	H00286 H00525 H01589
DB01141	H01450 H00127 H00423
DB01142	H01031 H01450 H01450 H01611 H01646 H01649 H02129 H00720 H00725 H01171 H01171 H01205 H01227 H01529 H01709
DB01149	H01450 H01611 H01646 H01649 H01450 H01031 H00720 H00725 H01171 H01227 H01529 H01709 H00208 H02057 H00624 H02192
DB01156	H01031 H01171 H01205
DB01162	H00720 H00725 H00083 H00084 H00434 H01593 H01227 H01529 H01709
DB01164
DB01165	H00286 H00525 H01589 H00208 H02056 H00286 H00624 H02192
DB01166	H00482 H01171 H01171
DB01167	H01227 H01529 H01709
DB01168	H00548 H01450 H00192
DB01173	H00606 H00773 H01031 H01391 H01171
DB01174	H00606 H00808 H02215 H02217 H00807 H01877 H00768 H00773 H01514 H01827 H00606 H00773 H00606 H01171 H01205 H01205 H00208 H02054 H02055 H02152 H01227 H01529 H01709 H00624 H02192 H00457 H01853 H00208 H02056
DB01175	H01450 H01450 H01611 H01646 H01649 H02213 H01611 H01031 H01171 H01171 H00548 H01450 H01227 H01529 H01709
DB01176	H01205
DB01177	H01205 H01171
DB01181	H01171 H01205 H01205
DB01182	H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00720 H00725 H00079 H02106 H01171 H01227 H01529 H01709
DB01183	H01611 H01703 H00031 H02061 H00821 H00208 H02054 H02055 H02152 H01227 H01529 H01709
DB01184	H01611 H01649 H01171 H01227 H01529 H01709
DB01186	H01611 H01649 H01450 H01671 H01895 H01450 H01611 H01646 H01649 H01703 H02213 H01895
DB01189	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H00769 H00749 H00844 H00068 H00473 H01347 H01365
DB01190	H01227 H01529 H01709
DB01192	H01611 H01703 H01171
DB01193	H00079 H02106 H01171 H01227 H01529 H01709
DB01194	H00241 H00436 H02310 H00527 H01400
DB01195	H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00215 H00743 H00744 H00745 H00746 H00770 H01780 H00720 H00725 H00293 H01019 H01171 H01205 H01227 H01529 H01709
DB01196	H00031 H02061 H01227 H01529 H01709
DB01197	H00083 H00575 H01456 H01457 H00025 H00028 H00472 H00025 H00479 H01227 H01529 H01709
DB01198	H00606 H00808 H02215 H02217 H01611 H01205
DB01200	H01611 H01649 H01703 H02213 H01450 H01671 H01895 H01450 H01611 H01646 H01649 H01895 H01227 H01529 H01709
DB01202	H00831 H01227 H01529 H01709
DB01203	H00079 H02106 H01227 H01529 H01709
DB01204	H01159 H01203 H01227 H01529 H01709
DB01211	H00720 H00725 H00208 H02057 H00208 H02057 H01227 H01529 H01709 H00624 H02192 H00208 H02057 H00208 H02057
DB01212	H00923 H01400 H01227 H01529 H01709
DB01215	H00606 H00808 H02215 H02217 H01611 H00783 H02215 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215
DB01216	H00608 H00628
DB01217	H00794 H02020 H01205 H01227 H01529 H01709
DB01219	H00699 H01310
DB01220	H01171
DB01221	H01611 H01703 H01031 H01611 H02129 H01450 H01611 H01646 H01649 H01703 H01205
DB01222	H01702 H01709 H01205 H01159 H01203 H01205 H01171 H01163 H00624 H02192 H01227 H01529 H01709
DB01223	H00482
DB01224	H01450 H01611 H01646 H01649 H01611 H01703 H01895 H01649 H01450 H01671 H01895 H02213 H02129 H01171 H01171 H01227 H01529 H01709
DB01229	H01740 H00005 H00013 H00028 H00030 H00041 H00054 H01613 H00058 H00077 H00078 H00794 H02020 H01159 H01203 H00624 H02192 H01227 H01529 H01709 H00208 H02057 H00208 H02056
DB01232	H01171 H01227 H01529 H01709 H00208 H02057 H00208 H02056 H00624 H02192
DB01233	H01611 H01171 H01227 H01529 H01709
DB01234	H01702 H01709 H00607 H01598 H01772 H00017 H00259 H01633 H01709 H01111 H00216 H01205 H01171 H00216 H00602 H01603 H01633 H01227 H01529 H01709 H00624 H02192 H00208 H02056
DB01235	H01895 H01611 H01649 H01450 H01671 H01895 H01161
DB01236	H00606 H00808 H02215 H02217 H00769 H00749 H00844 H00068 H00473 H01347 H01365 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215 H01205
DB01238	H01611 H01450 H01611 H01646 H01649 H01649 H01703 H01450 H01671 H01895 H02213 H01895 H00079 H02106 H02129 H01611 H01703 H00773 H01514 H01827 H00606 H00773 H00606 H01450 H01171
DB01240	H01235
DB01241	H00208 H02057 H00208 H02057 H01171 H01205 H00208 H02054 H02055 H02152 H01593
DB01242	H01450 H01450 H01611 H01646 H01649 H01031 H00024 H01171 H01171 H01227 H01529 H01709
DB01246
DB01248	H01740 H00005 H00013 H00028 H00030 H00041 H00054 H01613 H00058 H00077 H00078 H01159 H01203 H01227 H01529 H01709 H00208 H02057 H00208 H02056
DB01254	H00001 H00004 H00978 H01202 H00093 H00003 H00031 H00170 H01359 H01511 H01591 H00042 H01574 H01910 H00931 H00085 H00254 H02035 H00053 H02043 H00471 H01159 H01203 H01234 H01227 H01529 H01709
DB01259	H00014 H00016 H00017 H00022 H00028 H00030 H00031 H00042 H00055 H01508 H01559 H00018 H00019 H00022 H00026 H00027 H00028 H00030 H00031 H00046 H01508 H01554 H01171 H01227 H01529 H01709 H00093 H00984
DB01261	H01227 H01529 H01709
DB01263	H01227 H01529 H01709
DB01264	H01171 H00208 H02057 H01227 H01529 H01709
DB01267	H01450 H01611 H01646 H01649 H01611 H01450 H01671 H01895 H01703 H01649 H02213 H01171 H01227 H01529 H01709
DB01268	H00042 H01574 H01910 H00003 H00031 H00170 H01359 H01511 H01591 H01482 H00535 H01471 H00003 H02411 H02412 H00028 H01807 H00042 H01590 H01591 H01599 H01227 H01529 H01709 H00208 H02056
DB01273	H00807 H01877 H00807
DB01274	H00079 H02106 H01171 H01171 H01205 H01205
DB01275	H01509
DB01278	H01593
DB01288	H00079 H02106 H02106
DB01291	H00079 H02106
DB01296	H00079 H00080 H00083 H00084 H00025 H00479 H00088 H00083 H00084 H01132
DB01319
DB01327	H01457 H00084 H00408 H00964
DB01339	H00807 H01227 H01529 H01709
DB01345	H01603
DB01364	H01031
DB01367	H00005 H00013 H00028 H00030 H00041 H00054 H01613
DB01373	H00720 H00728 H00844 H00292 H00294 H00476 H00477 H00720 H01019 H02206 H00516 H02170 H00500 H00606 H01775
DB01377
DB01390	H00429 H02310
DB01393	H00032 H00409 H00420 H02106 H00208 H02057
DB01394	H01579 H01881 H01227 H01529 H01709
DB01395	H00243 H00603 H01633 H02310 H00024 H00062 H00455 H02175 H02177 H01702 H01709 H00017 H00025 H00046 H01457
DB01396	H01603 H02314 H01227 H01529 H01709
DB01399	H00017 H00025 H00046
DB01400
DB01409	H02129 H01171 H00286 H00525 H01589 H00286
DB01410	H01702 H01709 H01171 H01163
DB01413	H00286 H00525 H01589
DB01416
DB01418	H00995 H01205 H01205 H01171 H01227 H01529 H01709
DB01436	H00342 H00784 H01143 H01593 H00408 H01143
DB01438	H00775 H00783 H01815 H01818
DB01495
DB01544	H01611 H00606 H00808 H02215 H02217 H00606 H02215 H00783 H02215 H01171 H01205 H01205 H00208 H02054 H02055 H02152
DB01545
DB01551	H01171
DB01558	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H02215 H00783 H00808 H02217 H01171
DB01586	H00607 H00624 H00624 H02192 H00208 H02056 H01016
DB01588	H00606 H00808 H02215 H02217 H01611 H00783 H02215 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H00808 H02217 H00783 H02215
DB01590	H01928 H01171 H00208 H02057 H00208 H02057 H01227 H01529 H01709
DB01591	H02129 H01171
DB01592	H00236 H00631 H00228 H00067 H00211 H02206 H01145
DB01593	H00069 H01762 H01952 H01572 H02221 H02116 H00664 H00891 H00031 H02061 H00561 H00058 H00631 H00769 H00025 H00028 H00036 H00037 H00042 H01513 H01667 H00408 H00410 H00512 H00074 H00025 H00479 H00004 H00005 H00006 H00008 H00009 H00010 H00013 H00014 H00015 H00016 H00017 H00018 H00019 H00020 H00022 H00025 H00026 H00027 H00028 H00029 H00031 H00032 H00033 H00036 H00038 H00039 H00040 H00041 H00042 H00044 H00046 H00047 H00048 H00055 H00881 H01007 H01463 H01464 H01470 H01481 H01554 H01555 H01557 H01559 H01667 H02301 H02411 H00575 H02303 H00845 H00930 H00056 H00156 H00887 H01168 H01637 H00626 H00102 H00102 H00102 H02240 H00102 H02240 H00102 H00821 H01434 H00106 H00106 H00103 H00103 H00103 H00103 H00104 H00821 H01434 H00104 H00821 H00825 H01434 H01726 H02108 H00106 H00821 H01434 H02206 H01136 H00293 H00584 H00717 H00893 H02094 H00941 H01006 H00945 H00223 H01254 H00222 H00223 H00845 H01260 H02185 H02322 H00228 H00228 H00229 H01907 H00293 H00669 H01078 H00691 H00707 H00717 H00722 H02265 H00691 H00738 H02265 H00584 H00708 H00796 H00684 H00723 H02263 H00693 H00584 H00944 H00684 H00722 H01457 H01103 H01714 H01163 H00223 H01145 H00798 H00845 H00056 H01185
DB01595	H00606 H00808 H02215 H02217 H01611 H00606 H02150 H00606 H02215 H00783 H02215 H00783 H00808 H02217 H00775 H00783 H01815 H01818
DB01597
DB01598
DB01601	H01171 H01171 H01205 H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00624 H02192
DB01606
DB01609	H00208 H02054 H02055 H02152
DB01610	H02106
DB01611	H01358 H01171 H01227 H01529 H01709
DB01623	H01611 H01450 H01611 H01646 H01649 H01171
DB01624	H01895 H01611 H01450 H01611 H01646 H01649 H01171
DB01628	H00017 H00025 H00046 H01205 H01171 H01171
DB01656	H02211
DB01914	H00664 H00410 H00512 H01267 H00232 H00808 H00831 H00836 H00069 H01947 H00948 H00919 H01261 H01126
DB02300	H00342 H00784 H01143 H01593 H00101 H02025 H01371
DB03614
DB04339	H00024
DB04540	H00342 H00784 H01143 H01593 H01227 H01529 H01709
DB04572
DB04703
DB04743	H00017 H00025 H00046
DB04817
DB04835	H01360
DB04844	H01611 H01171
DB04854	H00192
DB04855	H02213 H00720 H00725 H00720 H00728 H01603 H00481 H00690 H00787 H00215 H00746 H00728 H00749 H00808 H02217 H00294 H00720 H00728 H00729 H00730 H00731 H01263 H00409 H00720 H00725 H00731 H02091 H00215 H00720 H00725 H00731 H00748 H00063 H00728 H00250 H01171 H01227 H01529 H01709 H00208 H02057 H00208 H02057
DB04861	H00079 H02106 H02106 H01171 H01171
DB04868	H00001 H00004 H00003 H00031 H00170 H01359 H01511 H01591 H01205 H01171 H01227 H01529 H01709 H00208 H02054 H02055 H02152 H00208 H02057
DB04876
DB04896	H01450 H01031 H00773 H01514 H01827 H00606 H00773 H00606
DB05039	H00079 H02106 H00208 H02054 H02055 H02152 H01227 H01529 H01709
DB05245
DB05271	H01649 H01450 H01671 H01895 H01895 H01611 H02213 H01171
DB05351	H01171
DB05521	H00208 H02057 H01227 H01529 H01709
DB05812	H00216 H01171 H01171 H01205
DB06148	H01450 H01611 H01646 H01649 H01031 H01450 H02213 H01649 H01611 H01895 H01171
DB06151	H00668 H02312 H01146 H00093 H00882 H00606 H00773 H00773 H01514 H01827 H00606 H00208 H02057
DB06207	H01227 H01529 H01709 H00624 H01213 H02193
DB06209	H01235 H01205 H01171
DB06212	H00252 H01294 H01682 H01683 H01227 H01529 H01709
DB06218	H00265 H00771 H00772 H00774 H00783 H00606 H02214 H01391 H01171 H01205
DB06228	H02257 H01227 H01529 H01709
DB06282
DB06288	H01611 H01649 H01450 H01611 H01646 H01649
DB06290	H01227 H01529 H01709 H00208 H02057 H00208 H02057 H00208 H02056 H00624 H02192
DB06335
DB06403	H02126 H00054 H00759 H00823 H00910 H01171 H01227 H01529 H01709 H00208 H02057 H00208 H02057
DB06413	H01171 H01205
DB06414	H01205 H01171 H01227 H01529 H01709 H00624 H01213 H02193
